Line#,Date,"Temperature (S-THB 20148981:20147576-1), *C, USDA-WS6","PAR (S-LIA 20148981:20140001-1), uE, USDA-WS6","RH (S-THB 20148981:20147576-2), %, USDA-WS6","Temperature (S-TMB 20148981:20130466-1), *C, USDA-WS6","Solar Radiation (S-LIB 20148981:20142891-1), W/m^2, USDA-WS6","Dew Point (S-THB 20148981:20147576-3), *C, USDA-WS6","Water Content (S-SMD 20148981:20152203-1), m^3/m^3, USDA-WS6","Rain (S-RGB 20148981:20148771-1), mm, USDA-WS6","Battery (RX3000 BATTERY 20148981:20148981-B), V, USDA-WS6"
1038,4/27/2018 12:35,18.89,1,97.5,20.25,1,18.51,0.4471,0,4.34
1039,4/27/2018 12:40,18.91,1,97.5,20.25,1,18.53,0.4464,0,4.34
1040,4/27/2018 12:45,18.94,1,97.6,20.25,1,18.57,0.4471,0,4.34
1041,4/27/2018 12:50,19.03,1,97.5,20.25,1,18.65,0.4471,0,4.34
1042,4/27/2018 12:55,19.1,1,97.3,20.25,1,18.69,0.4471,0,4.34
1043,4/27/2018 13:00,19.1,1,97.1,20.25,1,18.66,0.4464,0,4.34
1044,4/27/2018 13:05,19.06,1,97.1,20.25,1,18.61,0.4464,0,4.34
1045,4/27/2018 13:10,19.01,1,97.1,20.25,1,18.56,0.4464,0,4.34
1046,4/27/2018 13:15,19.15,1,96.5,20.22,1,18.61,0.4464,0,4.34
1047,4/27/2018 13:20,19.22,1,95.5,20.2,1,18.51,0.4464,0,4.34
1048,4/27/2018 13:25,19.13,1,95.7,20.17,1,18.45,0.4464,0,4.338
1049,4/27/2018 13:30,18.98,1,96.4,20.17,1,18.42,0.4464,0,4.338
1050,4/27/2018 13:35,19.01,1,96.4,20.17,1,18.45,0.4464,0,4.338
1051,4/27/2018 13:40,18.87,1,96.9,20.17,1,18.39,0.4457,0,4.34
1052,4/27/2018 13:45,18.91,1,97.3,20.17,1,18.5,0.4464,0,4.34
1053,4/27/2018 13:50,18.94,1,97.5,20.17,1,18.56,0.4457,0,4.34
1054,4/27/2018 13:55,18.94,1,97.4,20.17,1,18.54,0.4464,0,4.338
1055,4/27/2018 14:00,19.03,1,97.3,20.15,1,18.62,0.4457,0,4.34
1056,4/27/2018 14:05,19.01,1,97.3,20.15,1,18.6,0.4457,0,4.338
1057,4/27/2018 14:10,19.01,1,97.2,20.17,1,18.58,0.4457,0,4.338
1058,4/27/2018 14:15,19.1,1,97.3,20.15,1,18.69,0.4457,0,4.338
1059,4/27/2018 14:20,19.17,1,97.1,20.17,1,18.73,0.4457,0,4.338
1060,4/27/2018 14:25,19.1,1,97,20.17,1,18.64,0.4457,0,4.335
1061,4/27/2018 14:30,19.08,1,97.1,20.17,1,18.63,0.4457,0,4.314
1062,4/27/2018 14:35,19.1,1,97.1,20.17,1,18.66,0.4451,0,4.302
1063,4/27/2018 14:40,19.17,1,96.8,20.17,1,18.68,0.4457,0,4.313
1064,4/27/2018 14:45,19.27,1,96.5,20.17,1,18.72,0.4457,0,4.317
1065,4/27/2018 14:50,19.32,1,96.2,20.17,1,18.72,0.4457,0,4.32
1066,4/27/2018 14:55,19.29,1,96,20.17,1,18.66,0.4451,0,4.323
1067,4/27/2018 15:00,19.22,1,96,20.17,1,18.59,0.4451,0,4.325
1068,4/27/2018 15:05,19.22,1,96.1,20.17,1,18.61,0.4457,0,4.328
1069,4/27/2018 15:10,19.25,1,96,20.17,1,18.62,0.4451,0,4.328
1070,4/27/2018 15:15,19.22,1,96,20.17,1,18.59,0.4457,0,4.329
1071,4/27/2018 15:20,19.17,1,96.2,20.15,1,18.58,0.4451,0,4.329
1072,4/27/2018 15:25,19.25,1,96,20.15,1,18.62,0.4451,0,4.331
1073,4/27/2018 15:30,19.15,1,96,20.15,1,18.52,0.4451,0,4.332
1074,4/27/2018 15:35,19.13,1,95.8,20.13,1,18.47,0.4451,0,4.332
1075,4/27/2018 15:40,19.1,1,95.9,20.13,1,18.46,0.4451,0,4.332
1076,4/27/2018 15:45,19.13,1,96,20.1,1,18.5,0.4451,0,4.332
1077,4/27/2018 15:50,19.08,1,96,20.1,1,18.45,0.4444,0,4.334
1078,4/27/2018 15:55,19.08,4,96,20.1,2,18.45,0.4451,0,4.334
1079,4/27/2018 16:00,19.1,6,96,20.1,3,18.47,0.4451,0,4.334
1080,4/27/2018 16:05,19.2,4,95.7,20.1,3,18.52,0.4444,0,4.337
1081,4/27/2018 16:10,19.22,11,95.7,20.1,7,18.54,0.4444,0,4.338
1082,4/27/2018 16:15,19.29,16,95.7,20.1,8,18.61,0.4444,0,4.341
1083,4/27/2018 16:20,19.27,21,96,20.13,13,18.64,0.4444,0,4.347
1084,4/27/2018 16:25,19.27,29,96.2,20.13,16,18.67,0.4444,0,4.355
1085,4/27/2018 16:30,19.37,29,96.8,20.15,16,18.87,0.4444,0,4.367
1086,4/27/2018 16:35,19.27,31,96.9,20.17,17,18.79,0.4444,0,4.377
1087,4/27/2018 16:40,19.29,46,97,20.17,23,18.83,0.4444,0,4.391
1088,4/27/2018 16:45,19.32,54,97.2,20.2,27,18.89,0.4437,0,4.408
1089,4/27/2018 16:50,19.34,69,97.5,20.2,34,18.96,0.4444,0,4.424
1090,4/27/2018 16:55,19.39,74,97.6,20.2,38,19.02,0.4444,0,4.447
1091,4/27/2018 17:00,19.39,84,97.8,20.22,44,19.06,0.4444,0,4.451
1092,4/27/2018 17:05,19.48,146,98.1,20.22,74,19.2,0.4444,0,4.441
1093,4/27/2018 17:10,19.67,179,98.2,20.25,88,19.41,0.4444,0,4.433
1094,4/27/2018 17:15,19.84,199,97.9,20.27,92,19.53,0.4437,0,4.426
1095,4/27/2018 17:20,20.08,151,97.9,20.29,72,19.76,0.4444,0,4.42
1096,4/27/2018 17:25,20.08,159,97.7,20.32,76,19.73,0.4444,0,4.414
1097,4/27/2018 17:30,20.2,171,97.5,20.34,79,19.82,0.4437,0,4.409
1098,4/27/2018 17:35,20.36,231,97,20.36,106,19.9,0.4437,0,4.403
1099,4/27/2018 17:40,20.7,299,96.5,20.39,138,20.15,0.4437,0,4.398
1100,4/27/2018 17:45,20.89,364,96.3,20.41,167,20.3,0.4437,0,4.426
1101,4/27/2018 17:50,21.15,299,95.9,20.46,139,20.5,0.4437,0,4.466
1102,4/27/2018 17:55,21.29,201,95.3,20.48,101,20.54,0.4437,0,4.472
1103,4/27/2018 18:00,21.49,226,95,20.51,112,20.68,0.443,0,4.459
1104,4/27/2018 18:05,21.34,311,94.4,20.56,154,20.43,0.4437,0,4.45
1105,4/27/2018 18:10,21.58,246,94.1,20.58,119,20.62,0.4437,0,4.441
1106,4/27/2018 18:15,21.7,291,94.2,20.6,137,20.75,0.443,0,4.435
1107,4/27/2018 18:20,21.75,306,94.3,20.65,144,20.82,0.4437,0,4.429
1108,4/27/2018 18:25,21.77,279,94.2,20.67,133,20.82,0.4437,0,4.421
1109,4/27/2018 18:30,21.77,331,94.4,20.72,153,20.86,0.443,0,4.394
1110,4/27/2018 18:35,22.03,439,94.3,20.75,201,21.1,0.443,0,4.426
1111,4/27/2018 18:40,22.15,426,94.4,20.77,196,21.24,0.443,0,4.474
1112,4/27/2018 18:45,22.01,219,94.4,20.82,107,21.1,0.4423,0,4.475
1113,4/27/2018 18:50,21.84,241,94.8,20.86,116,21,0.443,0,4.462
1114,4/27/2018 18:55,21.87,306,95.2,20.89,152,21.09,0.443,0,4.45
1115,4/27/2018 19:00,21.99,566,94.9,20.91,276,21.16,0.443,0,4.444
1116,4/27/2018 19:05,22.97,1061,94.7,20.94,501,22.1,0.443,0,4.436
1117,4/27/2018 19:10,23.33,684,93.5,20.98,318,22.25,0.443,0,4.43
1118,4/27/2018 19:15,23.59,646,93.1,21.06,296,22.44,0.4423,0,4.424
1119,4/27/2018 19:20,23.38,714,92.4,21.13,322,22.1,0.443,0,4.42
1120,4/27/2018 19:25,23.83,991,91.5,21.17,453,22.39,0.4423,0,4.414
1121,4/27/2018 19:30,24.41,1031,90.4,21.25,486,22.77,0.4423,0,4.409
1122,4/27/2018 19:35,23.95,744,89,21.34,349,22.06,0.4423,0,4.406
1123,4/27/2018 19:40,23.88,901,89.5,21.39,429,22.08,0.4423,0,4.402
1124,4/27/2018 19:45,24.12,846,88.5,21.44,401,22.13,0.4423,0,4.405
1125,4/27/2018 19:50,24,914,88.1,21.51,434,21.94,0.4423,0,4.447
1126,4/27/2018 19:55,24.44,1201,88.1,21.53,577,22.37,0.4416,0,4.478
1127,4/27/2018 20:00,24.75,794,87.3,21.58,378,22.52,0.4423,0,4.469
1128,4/27/2018 20:05,24.44,614,86.8,21.65,299,22.12,0.4423,0,4.456
1129,4/27/2018 20:10,24.27,546,88.4,21.68,266,22.26,0.4423,0,4.445
1130,4/27/2018 20:15,23.95,486,88.3,21.7,239,21.93,0.4423,0,4.438
1131,4/27/2018 20:20,23.79,386,89.1,21.7,194,21.91,0.4416,0,4.43
1132,4/27/2018 20:25,23.59,334,89.5,21.7,178,21.79,0.4416,0,4.424
1133,4/27/2018 20:30,23.64,721,89.6,21.72,351,21.86,0.4416,0,4.418
1134,4/27/2018 20:35,24.12,776,89.5,21.72,373,22.32,0.4416,0,4.414
1135,4/27/2018 20:40,24.46,904,89.1,21.75,429,22.58,0.4423,0,4.409
1136,4/27/2018 20:45,24.87,1394,87.3,21.8,678,22.64,0.4423,0,4.405
1137,4/27/2018 20:50,25.36,1059,83.8,21.87,511,22.44,0.4416,0,4.402
1138,4/27/2018 20:55,25.31,951,84.5,21.91,471,22.53,0.4416,0,4.405
1139,4/27/2018 21:00,24.87,676,84.5,21.96,332,22.11,0.4416,0,4.438
1140,4/27/2018 21:05,24.53,596,84.9,21.96,298,21.85,0.4416,0,4.478
1141,4/27/2018 21:10,24.46,581,85.2,21.94,287,21.84,0.4416,0,4.472
1142,4/27/2018 21:15,24.05,451,85.1,21.91,228,21.42,0.4408,0,4.456
1143,4/27/2018 21:20,24.03,614,86.8,21.87,303,21.72,0.4416,0,4.444
1144,4/27/2018 21:25,24.39,861,85.7,21.89,417,21.86,0.4416,0,4.436
1145,4/27/2018 21:30,24.97,956,84.4,21.91,456,22.18,0.4416,0,4.429
1146,4/27/2018 21:35,25.06,831,83.1,21.91,396,22.02,0.4408,0,4.423
1147,4/27/2018 21:40,25.19,939,83.5,21.94,448,22.22,0.4408,0,4.417
1148,4/27/2018 21:45,25.06,861,82.4,21.99,411,21.88,0.4408,0,4.412
1149,4/27/2018 21:50,24.97,1106,82.6,22.01,536,21.83,0.4408,0,4.408
1150,4/27/2018 21:55,25.21,1084,82,22.03,519,21.94,0.4408,0,4.405
1151,4/27/2018 22:00,25.31,1436,80.4,22.11,688,21.72,0.4408,0,4.4
1152,4/27/2018 22:05,25.5,1021,80.5,22.11,486,21.93,0.4408,0,4.414
1153,4/27/2018 22:10,24.94,806,80.4,22.08,391,21.36,0.4408,0,4.457
1154,4/27/2018 22:15,24.7,799,79.4,22.03,398,20.92,0.4401,0,4.477
1155,4/27/2018 22:20,24.8,461,80.9,21.99,224,21.32,0.4394,0,4.463
1156,4/27/2018 22:25,24.12,349,81.2,21.94,173,20.72,0.4401,0,4.441
1157,4/27/2018 22:30,24.22,824,81.6,21.89,404,20.9,0.4401,0,4.414
1158,4/27/2018 22:35,25.09,1489,79.6,21.89,736,21.34,0.4408,0,4.402
1159,4/27/2018 22:40,25.31,1091,77.7,21.96,532,21.16,0.4401,0,4.447
1160,4/27/2018 22:45,25.48,756,78.5,21.96,369,21.49,0.4408,0,4.483
1161,4/27/2018 22:50,25.16,976,79.8,21.96,469,21.45,0.4401,0,4.472
1162,4/27/2018 22:55,25.26,1026,78,21.99,491,21.17,0.4401,0,4.454
1163,4/27/2018 23:00,25.28,866,78.6,22.01,413,21.32,0.4401,0,4.445
1164,4/27/2018 23:05,25.5,921,79,22.01,439,21.62,0.4394,0,4.436
1165,4/27/2018 23:10,25.55,979,77.7,22.03,469,21.39,0.4401,0,4.427
1166,4/27/2018 23:15,25.7,931,78.7,22.08,443,21.74,0.4401,0,4.423
1167,4/27/2018 23:20,25.55,894,78.1,22.11,426,21.48,0.4401,0,4.417
1168,4/27/2018 23:25,25.91,949,79.2,22.13,453,22.06,0.4401,0,4.414
1169,4/27/2018 23:30,25.82,1109,77.6,22.15,528,21.63,0.4394,0,4.408
1170,4/27/2018 23:35,26.08,1091,78.1,22.18,518,22,0.4401,0,4.405
1171,4/27/2018 23:40,25.43,914,75.7,22.2,433,20.85,0.4394,0,4.4
1172,4/27/2018 23:45,25.5,654,75.8,22.15,313,20.94,0.4394,0,4.414
1173,4/27/2018 23:50,25.19,684,78.9,22.13,326,21.29,0.4394,0,4.454
1174,4/27/2018 23:55,25.43,949,78.2,22.11,451,21.38,0.4387,0,4.472
1175,4/28/2018 0:00,25.96,1536,75.8,22.11,731,21.39,0.4394,0,4.453
1176,4/28/2018 0:05,26.4,1124,72.8,22.15,531,21.15,0.4387,0,4.439
1177,4/28/2018 0:10,26.04,916,74.3,22.13,436,21.13,0.4394,0,4.432
1178,4/28/2018 0:15,25.94,1016,74.9,22.13,481,21.17,0.4387,0,4.424
1179,4/28/2018 0:20,26.3,1121,74.8,22.13,528,21.5,0.4394,0,4.42
1180,4/28/2018 0:25,26.72,1121,73.5,22.15,524,21.61,0.4387,0,4.414
1181,4/28/2018 0:30,26.11,1206,71.9,22.2,568,20.67,0.4387,0,4.409
1182,4/28/2018 0:35,26.4,1236,72.3,22.23,573,21.04,0.4387,0,4.405
1183,4/28/2018 0:40,26.08,801,72.1,22.15,372,20.69,0.4387,0,4.402
1184,4/28/2018 0:45,26.18,826,72.7,22.11,387,20.92,0.4387,0,4.414
1185,4/28/2018 0:50,26.23,866,72.7,22.11,408,20.97,0.4387,0,4.448
1186,4/28/2018 0:55,26.13,904,69.5,22.11,426,20.14,0.4387,0,4.472
1187,4/28/2018 1:00,26.18,1009,70.1,22.08,473,20.33,0.4387,0,4.451
1188,4/28/2018 1:05,26.43,744,68.6,22.13,356,20.21,0.4387,0,4.441
1189,4/28/2018 1:10,26.35,771,69.2,22.15,368,20.28,0.4387,0,4.432
1190,4/28/2018 1:15,26.28,724,68.8,22.18,344,20.12,0.438,0,4.426
1191,4/28/2018 1:20,25.94,671,70.2,22.11,318,20.12,0.438,0,4.418
1192,4/28/2018 1:25,25.62,584,70.8,22.03,277,19.95,0.438,0,4.414
1193,4/28/2018 1:30,25.48,544,72.4,21.99,257,20.17,0.4373,0,4.409
1194,4/28/2018 1:35,25.21,649,75.4,21.96,307,20.57,0.438,0,4.405
1195,4/28/2018 1:40,25.14,656,76.6,21.94,309,20.76,0.438,0,4.4
1196,4/28/2018 1:45,25.04,619,77.5,21.91,289,20.86,0.438,0,4.405
1197,4/28/2018 1:50,25.19,564,77.8,21.91,264,21.06,0.438,0,4.448
1198,4/28/2018 1:55,25.09,506,77.5,21.91,237,20.9,0.4373,0,4.471
1199,4/28/2018 2:00,25.02,459,79.5,21.91,216,21.25,0.438,0,4.454
1200,4/28/2018 2:05,24.92,406,78,21.91,191,20.84,0.438,0,4.441
1201,4/28/2018 2:10,24.75,421,78,21.91,199,20.68,0.438,0,4.433
1202,4/28/2018 2:15,24.87,394,78.9,21.89,186,20.98,0.438,0,4.426
1203,4/28/2018 2:20,24.73,399,78.6,21.87,188,20.78,0.4373,0,4.42
1204,4/28/2018 2:25,24.68,374,78.8,21.87,177,20.78,0.438,0,4.409
1205,4/28/2018 2:30,24.75,371,79.9,21.84,176,21.07,0.438,0,4.403
1206,4/28/2018 2:35,24.6,334,80.3,21.87,158,21.01,0.4373,0,4.444
1207,4/28/2018 2:40,24.53,299,80.4,21.87,142,20.96,0.438,0,4.483
1208,4/28/2018 2:45,24.36,279,81,21.87,133,20.92,0.4373,0,4.468
1209,4/28/2018 2:50,24.32,264,80.3,21.87,126,20.73,0.4373,0,4.45
1210,4/28/2018 2:55,24.24,236,80.9,21.84,112,20.78,0.438,0,4.442
1211,4/28/2018 3:00,24.07,201,81.6,21.84,97,20.76,0.4373,0,4.433
1212,4/28/2018 3:05,24.03,171,80.9,21.84,83,20.57,0.4373,0,4.427
1213,4/28/2018 3:10,23.88,164,82.6,21.84,79,20.77,0.4373,0,4.421
1214,4/28/2018 3:15,23.88,159,82.6,21.82,78,20.77,0.4373,0,4.417
1215,4/28/2018 3:20,23.88,161,81,21.8,78,20.45,0.4367,0,4.412
1216,4/28/2018 3:25,23.79,139,82,21.8,68,20.55,0.4373,0,4.409
1217,4/28/2018 3:30,23.62,109,82.6,21.77,53,20.51,0.4373,0,4.406
1218,4/28/2018 3:35,23.57,104,82.3,21.77,51,20.4,0.4367,0,4.403
1219,4/28/2018 3:40,23.45,89,83.3,21.75,43,20.48,0.4373,0,4.398
1220,4/28/2018 3:45,23.23,79,84.4,21.75,38,20.48,0.4367,0,4.417
1221,4/28/2018 3:50,23.02,66,84.7,21.75,32,20.33,0.4367,0,4.444
1222,4/28/2018 3:55,23.04,59,84.4,21.72,28,20.29,0.4373,0,4.457
1223,4/28/2018 4:00,22.9,54,85,21.7,26,20.27,0.4367,0,4.448
1224,4/28/2018 4:05,22.92,54,84.5,21.68,27,20.19,0.4367,0,4.436
1225,4/28/2018 4:10,22.92,46,84.2,21.68,24,20.14,0.4367,0,4.43
1226,4/28/2018 4:15,22.7,39,86.2,21.65,21,20.31,0.4367,0,4.424
1227,4/28/2018 4:20,22.37,29,87.8,21.63,16,20.27,0.4367,0,4.42
1228,4/28/2018 4:25,22.23,21,89.2,21.63,11,20.39,0.4367,0,4.414
1229,4/28/2018 4:30,22.11,11,90.2,21.6,7,20.45,0.4367,0,4.411
1230,4/28/2018 4:35,21.87,6,91.6,21.58,3,20.46,0.4367,0,4.408
1231,4/28/2018 4:40,21.72,1,91.8,21.56,1,20.36,0.4367,0,4.403
1232,4/28/2018 4:45,21.91,1,90.4,21.53,1,20.3,0.4367,0,4.402
1233,4/28/2018 4:50,21.56,1,91.8,21.53,1,20.19,0.4367,0,4.398
1234,4/28/2018 4:55,21.53,1,91.4,21.51,1,20.1,0.4367,0,4.397
1235,4/28/2018 5:00,21.41,1,92,21.49,1,20.09,0.4367,0,4.394
1236,4/28/2018 5:05,21.37,1,91.9,21.46,1,20.02,0.4367,0,4.392
1237,4/28/2018 5:10,21.46,1,91.6,21.44,1,20.06,0.4367,0,4.391
1238,4/28/2018 5:15,21.34,1,91.9,21.44,1,20,0.4367,0,4.389
1239,4/28/2018 5:20,21.25,1,92.2,21.41,1,19.96,0.4367,0,4.388
1240,4/28/2018 5:25,21.1,1,92.7,21.39,1,19.9,0.4367,0,4.386
1241,4/28/2018 5:30,20.98,1,93.1,21.37,1,19.85,0.4367,0,4.385
1242,4/28/2018 5:35,20.82,1,94,21.37,1,19.84,0.4367,0,4.383
1243,4/28/2018 5:40,20.67,1,94.7,21.34,1,19.82,0.4367,0,4.382
1244,4/28/2018 5:45,20.63,1,95.2,21.32,1,19.86,0.4367,0,4.38
1245,4/28/2018 5:50,20.63,1,95.4,21.32,1,19.89,0.436,0,4.38
1246,4/28/2018 5:55,20.67,1,95.3,21.29,1,19.92,0.4367,0,4.379
1247,4/28/2018 6:00,20.67,1,95.3,21.27,1,19.92,0.4367,0,4.377
1248,4/28/2018 6:05,20.67,1,95.3,21.25,1,19.92,0.436,0,4.377
1249,4/28/2018 6:10,20.58,1,95.6,21.22,1,19.88,0.4367,0,4.376
1250,4/28/2018 6:15,20.58,1,95.8,21.22,1,19.91,0.4367,0,4.376
1251,4/28/2018 6:20,20.53,1,95.9,21.2,1,19.88,0.436,0,4.374
1252,4/28/2018 6:25,20.56,1,96.3,21.2,1,19.97,0.4367,0,4.37
1253,4/28/2018 6:30,20.6,1,96.4,21.2,1,20.04,0.4367,0,4.349
1254,4/28/2018 6:35,20.63,1,96.6,21.17,1,20.09,0.436,0,4.337
1255,4/28/2018 6:40,20.56,1,96.7,21.17,1,20.04,0.4367,0,4.346
1256,4/28/2018 6:45,20.51,1,96.8,21.15,1,20.01,0.436,0,4.349
1257,4/28/2018 6:50,20.41,1,96.8,21.15,1,19.91,0.436,0,4.352
1258,4/28/2018 6:55,20.29,1,96.7,21.15,1,19.78,0.4367,0,4.352
1259,4/28/2018 7:00,20.44,1,96.2,21.15,1,19.84,0.436,0,4.353
1260,4/28/2018 7:05,20.58,1,94.6,21.15,1,19.71,0.4367,0,4.355
1261,4/28/2018 7:10,20.56,1,94.5,21.15,1,19.67,0.4367,0,4.356
1262,4/28/2018 7:15,20.53,1,94.4,21.15,1,19.63,0.4367,0,4.356
1263,4/28/2018 7:20,20.41,1,94.4,21.1,1,19.51,0.436,0,4.356
1264,4/28/2018 7:25,20.41,1,94.6,21.08,1,19.54,0.4367,0,4.356
1265,4/28/2018 7:30,20.36,1,94.7,21.06,1,19.51,0.4367,0,4.358
1266,4/28/2018 7:35,20.34,1,94.9,21.06,1,19.52,0.436,0,4.356
1267,4/28/2018 7:40,20.25,1,95.4,21.03,1,19.51,0.4367,0,4.356
1268,4/28/2018 7:45,20.22,1,95.7,21.01,1,19.54,0.436,0,4.358
1269,4/28/2018 7:50,20.39,1,95.7,21.01,1,19.7,0.436,0,4.356
1270,4/28/2018 7:55,20.56,1,95.2,21.01,1,19.79,0.436,0,4.356
1271,4/28/2018 8:00,20.58,1,95,20.98,1,19.78,0.436,0,4.356
1272,4/28/2018 8:05,20.53,1,95,20.98,1,19.73,0.436,0,4.356
1273,4/28/2018 8:10,20.41,1,95.2,20.98,1,19.64,0.436,0,4.356
1274,4/28/2018 8:15,20.27,1,95.8,20.98,1,19.6,0.436,0,4.355
1275,4/28/2018 8:20,20.51,1,95.9,20.98,1,19.86,0.436,0,4.355
1276,4/28/2018 8:25,20.58,1,95.4,20.96,1,19.84,0.436,0,4.355
1277,4/28/2018 8:30,20.7,1,95,20.98,1,19.89,0.436,0,4.353
1278,4/28/2018 8:35,20.48,1,95.3,20.96,1,19.73,0.436,0,4.353
1279,4/28/2018 8:40,20.44,1,95.4,20.98,1,19.7,0.436,0,4.353
1280,4/28/2018 8:45,20.53,1,95.3,20.96,1,19.78,0.436,0,4.353
1281,4/28/2018 8:50,20.34,1,95.4,20.96,1,19.61,0.4353,0,4.353
1282,4/28/2018 8:55,20.39,1,95.3,20.96,1,19.64,0.436,0,4.353
1283,4/28/2018 9:00,20.44,1,94.8,20.96,1,19.6,0.436,0,4.353
1284,4/28/2018 9:05,20.41,1,94.6,20.94,1,19.54,0.4353,0,4.352
1285,4/28/2018 9:10,20.51,1,94.8,20.94,1,19.67,0.436,0,4.352
1286,4/28/2018 9:15,21.15,1,92.6,20.91,1,19.93,0.4353,0,4.352
1287,4/28/2018 9:20,21.13,1,92.2,20.89,1,19.84,0.4353,0,4.352
1288,4/28/2018 9:25,20.91,1,93,20.89,1,19.76,0.436,0,4.352
1289,4/28/2018 9:30,20.98,1,92.8,20.89,1,19.8,0.4353,0,4.352
1290,4/28/2018 9:35,20.82,1,93.5,20.86,1,19.76,0.4353,0,4.352
1291,4/28/2018 9:40,20.41,1,94.7,20.89,1,19.56,0.4353,0,4.352
1292,4/28/2018 9:45,20.34,1,95,20.89,1,19.54,0.4353,0,4.352
1293,4/28/2018 9:50,20.17,1,96.1,20.86,1,19.56,0.4353,0,4.352
1294,4/28/2018 9:55,20.1,1,96.1,20.86,1,19.49,0.436,0,4.352
1295,4/28/2018 10:00,20.17,1,95.7,20.86,1,19.49,0.436,0,4.352
1296,4/28/2018 10:05,20.46,1,93.9,20.86,1,19.47,0.4353,0,4.352
1297,4/28/2018 10:10,20.44,1,92.4,20.84,1,19.19,0.4353,0,4.352
1298,4/28/2018 10:15,20.32,1,91.7,20.79,1,18.95,0.4353,0,4.35
1299,4/28/2018 10:20,20.22,1,91.3,20.77,1,18.78,0.4353,0,4.35
1300,4/28/2018 10:25,20.08,1,92,20.75,1,18.76,0.4353,0,4.347
1301,4/28/2018 10:30,19.89,1,92.9,20.72,1,18.73,0.4353,0,4.326
1302,4/28/2018 10:35,20.08,1,92.2,20.72,1,18.8,0.4346,0,4.316
1303,4/28/2018 10:40,19.86,1,92.7,20.67,1,18.67,0.4353,0,4.323
1304,4/28/2018 10:45,20.2,1,90.8,20.63,1,18.67,0.4353,0,4.328
1305,4/28/2018 10:50,20.01,1,91.7,20.63,1,18.64,0.4346,0,4.332
1306,4/28/2018 10:55,20.01,1,92.1,20.63,1,18.71,0.4353,0,4.334
1307,4/28/2018 11:00,19.86,1,92.6,20.6,1,18.65,0.4353,0,4.337
1308,4/28/2018 11:05,19.84,1,92.4,20.6,1,18.6,0.4346,0,4.338
1309,4/28/2018 11:10,19.82,1,92.1,20.6,1,18.52,0.4353,0,4.338
1310,4/28/2018 11:15,19.86,1,92.1,20.6,1,18.57,0.4346,0,4.34
1311,4/28/2018 11:20,19.82,1,91.5,20.58,1,18.42,0.4346,0,4.34
1312,4/28/2018 11:25,19.91,1,91.3,20.56,1,18.48,0.4353,0,4.34
1313,4/28/2018 11:30,19.94,1,90.8,20.53,1,18.41,0.4353,0,4.341
1314,4/28/2018 11:35,19.89,1,90.6,20.51,1,18.33,0.4346,0,4.341
1315,4/28/2018 11:40,19.72,1,91.6,20.51,1,18.34,0.4353,0,4.341
1316,4/28/2018 11:45,19.6,1,92.2,20.48,1,18.33,0.4353,0,4.341
1317,4/28/2018 11:50,19.91,1,90.6,20.46,1,18.35,0.4346,0,4.343
1318,4/28/2018 11:55,19.84,1,91,20.46,1,18.35,0.4346,0,4.343
1319,4/28/2018 12:00,19.96,1,90.2,20.46,1,18.33,0.4346,0,4.343
1320,4/28/2018 12:05,20.2,1,89,20.44,1,18.35,0.4346,0,4.343
1321,4/28/2018 12:10,19.94,1,89.7,20.44,1,18.22,0.4346,0,4.341
1322,4/28/2018 12:15,19.79,1,90.3,20.41,1,18.18,0.4346,0,4.343
1323,4/28/2018 12:20,19.63,1,90.9,20.41,1,18.12,0.4346,0,4.343
1324,4/28/2018 12:25,19.58,1,91.5,20.41,1,18.18,0.4346,0,4.343
1325,4/28/2018 12:30,19.37,1,92.7,20.41,1,18.18,0.4339,0,4.343
1326,4/28/2018 12:35,19.34,1,93.5,20.39,1,18.29,0.4339,0,4.343
1327,4/28/2018 12:40,19.48,1,93.2,20.39,1,18.38,0.4339,0,4.343
1328,4/28/2018 12:45,19.27,1,93.6,20.39,1,18.24,0.4339,0,4.343
1329,4/28/2018 12:50,19.41,1,93.6,20.39,1,18.38,0.4339,0,4.343
1330,4/28/2018 12:55,19.44,1,93.7,20.39,1,18.42,0.4346,0,4.343
1331,4/28/2018 13:00,19.6,1,93.5,20.39,1,18.55,0.4339,0,4.341
1332,4/28/2018 13:05,19.65,1,93.8,20.39,1,18.65,0.4339,0,4.341
1333,4/28/2018 13:10,19.67,1,94.2,20.41,1,18.74,0.4346,0,4.341
1334,4/28/2018 13:15,19.72,1,93.8,20.41,1,18.72,0.4339,0,4.341
1335,4/28/2018 13:20,20.17,1,91.9,20.39,1,18.84,0.4339,0,4.341
1336,4/28/2018 13:25,20.15,1,92.2,20.39,1,18.87,0.4339,0,4.341
1337,4/28/2018 13:30,20.1,1,92.9,20.39,1,18.94,0.4339,0,4.341
1338,4/28/2018 13:35,20.22,1,92.5,20.41,1,18.99,0.4339,0,4.341
1339,4/28/2018 13:40,20.2,1,92.8,20.44,1,19.02,0.4346,0,4.341
1340,4/28/2018 13:45,20.27,1,92.5,20.41,1,19.04,0.4346,0,4.341
1341,4/28/2018 13:50,20.27,1,92.8,20.44,1,19.09,0.4339,0,4.341
1342,4/28/2018 13:55,20.36,1,92.4,20.44,1,19.12,0.4346,0,4.341
1343,4/28/2018 14:00,20.39,1,92,20.44,1,19.07,0.4353,0,4.341
